ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,is_local,primary_color,added_by.id,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.href,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
477,0.511,0.717,0,-6.982,1,0.218,0.51,0,0.111,0.61,78.559,3DHWk5TbP01TT43xLV5Awf,4,2020-01-10T04:48:11Z,FALSE,NA,kesarleon,1,257142,FALSE,FALSE,https://api.spotify.com/v1/tracks/3DHWk5TbP01TT43xLV5Awf,FALSE,Tal Como Eres,51,NA,TRUE,12,track,spotify:track:3DHWk5TbP01TT43xLV5Awf,album,https://api.spotify.com/v1/albums/0JUCITIPKJPT1LRra5VZ9b,0JUCITIPKJPT1LRra5VZ9b,A Través De Mí,03/03/2015,day,15,album,spotify:album:0JUCITIPKJPT1LRra5VZ9b,https://open.spotify.com/album/0JUCITIPKJPT1LRra5VZ9b,ES5701400797,https://open.spotify.com/track/3DHWk5TbP01TT43xLV5Awf,NA,C,major,C major
478,0.68,0.958,6,-5.309,1,0.0922,0.0279,0,0.139,0.766,101.814,3ZQqzOCuHqJQqqEH8KB282,4,2020-01-10T14:02:54Z,FALSE,NA,kesarleon,2,332653,FALSE,TRUE,https://api.spotify.com/v1/tracks/3ZQqzOCuHqJQqqEH8KB282,FALSE,Body Movin',39,NA,TRUE,6,track,spotify:track:3ZQqzOCuHqJQqqEH8KB282,album,https://api.spotify.com/v1/albums/6eGYLONkDMja0MNtZWnRRB,6eGYLONkDMja0MNtZWnRRB,Hello Nasty (Deluxe Version/Remastered 2009),14/07/1998,day,43,album,spotify:album:6eGYLONkDMja0MNtZWnRRB,https://open.spotify.com/album/6eGYLONkDMja0MNtZWnRRB,USCA20903785,https://open.spotify.com/track/3ZQqzOCuHqJQqqEH8KB282,NA,F#,major,F# major
479,0.547,0.63,10,-8.772,0,0.493,0.0123,0.00233,0.14,0.555,192.733,2gABnPYOMsyxThmsOQ4uWK,3,2020-01-10T14:12:27Z,FALSE,NA,kesarleon,2,257746,FALSE,TRUE,https://api.spotify.com/v1/tracks/2gABnPYOMsyxThmsOQ4uWK,FALSE,Tequila Sunrise (feat. Barron Ricks),62,https://p.scdn.co/mp3-preview/86ead2ea1afcf08113e98cd47704ac783380ac89?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:2gABnPYOMsyxThmsOQ4uWK,compilation,https://api.spotify.com/v1/albums/2WPS1YnbXiaX1Ekr1HNICt,2WPS1YnbXiaX1Ekr1HNICt,The Essential Cypress Hill,10/10/2014,day,31,album,spotify:album:2WPS1YnbXiaX1Ekr1HNICt,https://open.spotify.com/album/2WPS1YnbXiaX1Ekr1HNICt,USSM11406823,https://open.spotify.com/track/2gABnPYOMsyxThmsOQ4uWK,NA,A#,minor,A# minor
480,0.609,0.445,7,-9.129,1,0.106,0.603,6.77E-06,0.104,0.166,118.393,3XVBdLihbNbxUwZosxcGuJ,3,2020-01-26T01:36:40Z,FALSE,NA,kesarleon,1,228706,FALSE,FALSE,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,FALSE,If I Ain't Got You,79,https://p.scdn.co/mp3-preview/7c91c6dc291142a9a489eb9be0a261b489028933?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:3XVBdLihbNbxUwZosxcGuJ,album,https://api.spotify.com/v1/albums/6TqRKHLjDu5QZuC8u5Woij,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,02/12/2003,day,15,album,spotify:album:6TqRKHLjDu5QZuC8u5Woij,https://open.spotify.com/album/6TqRKHLjDu5QZuC8u5Woij,USJAY0300452,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ,NA,G,major,G major
481,0.691,0.76,11,-6.672,0,0.214,0.183,8.52E-06,0.132,0.215,96.065,3kMaBIOOBkEBSIaz2uH5Qj,4,2020-01-26T01:37:50Z,FALSE,NA,kesarleon,1,194872,FALSE,FALSE,https://api.spotify.com/v1/tracks/3kMaBIOOBkEBSIaz2uH5Qj,FALSE,Ojalá Pase,0,NA,TRUE,1,track,spotify:track:3kMaBIOOBkEBSIaz2uH5Qj,single,https://api.spotify.com/v1/albums/0KuudFndp37jNRpbyRg5hW,0KuudFndp37jNRpbyRg5hW,Ojalá Pase,20/01/2020,day,1,album,spotify:album:0KuudFndp37jNRpbyRg5hW,https://open.spotify.com/album/0KuudFndp37jNRpbyRg5hW,QZ7R42050135,https://open.spotify.com/track/3kMaBIOOBkEBSIaz2uH5Qj,NA,B,minor,B minor
482,0.765,0.631,11,-8.092,0,0.194,0.0861,0,0.158,0.636,87.646,3uLlpzZGQCMfhM0kmuI4qn,4,2020-02-01T02:35:58Z,FALSE,NA,kesarleon,1,258440,FALSE,FALSE,https://api.spotify.com/v1/tracks/3uLlpzZGQCMfhM0kmuI4qn,FALSE,Abarajame,52,NA,TRUE,2,track,spotify:track:3uLlpzZGQCMfhM0kmuI4qn,album,https://api.spotify.com/v1/albums/0GkGiViGgeUGQ1rweG2rsH,0GkGiViGgeUGQ1rweG2rsH,Chaco (Serie Rock Nacional 2004),01/01/2004,day,16,album,spotify:album:0GkGiViGgeUGQ1rweG2rsH,https://open.spotify.com/album/0GkGiViGgeUGQ1rweG2rsH,ARF099500150,https://open.spotify.com/track/3uLlpzZGQCMfhM0kmuI4qn,NA,B,minor,B minor
483,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,49X0LAl6faAusYq02PRAY6,4,2020-02-01T02:41:04Z,FALSE,NA,kesarleon,1,307153,FALSE,FALSE,https://api.spotify.com/v1/tracks/49X0LAl6faAusYq02PRAY6,FALSE,Lady - Hear Me Tonight,73,https://p.scdn.co/mp3-preview/70879783cc51d0acd3724e3df8c22b53491d57c2?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:49X0LAl6faAusYq02PRAY6,album,https://api.spotify.com/v1/albums/0vwDxngkhZuwNbcxzebCXI,0vwDxngkhZuwNbcxzebCXI,Modjo (Remastered),2001,year,12,album,spotify:album:0vwDxngkhZuwNbcxzebCXI,https://open.spotify.com/album/0vwDxngkhZuwNbcxzebCXI,FR9W10100535,https://open.spotify.com/track/49X0LAl6faAusYq02PRAY6,NA,F#,major,F# major
484,0.765,0.849,7,-4.504,0,0.0287,0.133,0.000667,0.218,0.957,107.55,41MfyUSxQoo1BgIsNj8eDS,4,2020-02-01T22:32:19Z,FALSE,NA,kesarleon,1,237346,FALSE,FALSE,https://api.spotify.com/v1/tracks/41MfyUSxQoo1BgIsNj8eDS,FALSE,"Manuel Santillán, El León (Versión Reggae) - Remasterizado 2008",60,https://p.scdn.co/mp3-preview/1364c25fe0e4826b6412246e40c879228ef9b03a?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:41MfyUSxQoo1BgIsNj8eDS,album,https://api.spotify.com/v1/albums/3ECynr5YW2UuIJFPOGve9H,3ECynr5YW2UuIJFPOGve9H,El León,18/06/1992,day,15,album,spotify:album:3ECynr5YW2UuIJFPOGve9H,https://open.spotify.com/album/3ECynr5YW2UuIJFPOGve9H,ARFSB0800319,https://open.spotify.com/track/41MfyUSxQoo1BgIsNj8eDS,NA,G,minor,G minor
485,0.59,0.9,10,-4.473,0,0.152,0.00648,0,0.0774,0.699,175.219,1wQxSNsyySJufRkCgWg6bH,4,2020-02-02T03:25:58Z,FALSE,NA,kesarleon,1,187840,FALSE,FALSE,https://api.spotify.com/v1/tracks/1wQxSNsyySJufRkCgWg6bH,FALSE,I'm Still Standing,10,NA,TRUE,12,track,spotify:track:1wQxSNsyySJufRkCgWg6bH,compilation,https://api.spotify.com/v1/albums/5Mszi30ruxCK9RAgJp4ZjQ,5Mszi30ruxCK9RAgJp4ZjQ,Sing Quem Canta Seus Males Espanta (Trilha Sonora Original Do Filme),09/12/2016,day,16,album,spotify:album:5Mszi30ruxCK9RAgJp4ZjQ,https://open.spotify.com/album/5Mszi30ruxCK9RAgJp4ZjQ,USQ4E1602400,https://open.spotify.com/track/1wQxSNsyySJufRkCgWg6bH,NA,A#,minor,A# minor
486,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,4uvjOKsp7mSjrDhWdkLPBY,4,2020-02-02T16:12:52Z,FALSE,NA,kesarleon,1,228840,FALSE,FALSE,https://api.spotify.com/v1/tracks/4uvjOKsp7mSjrDhWdkLPBY,FALSE,I Think We're Alone Now,71,NA,TRUE,9,track,spotify:track:4uvjOKsp7mSjrDhWdkLPBY,album,https://api.spotify.com/v1/albums/0ORrRtBqjERyBBZWSsSw9C,0ORrRtBqjERyBBZWSsSw9C,Tiffany,01/01/1987,day,10,album,spotify:album:0ORrRtBqjERyBBZWSsSw9C,https://open.spotify.com/album/0ORrRtBqjERyBBZWSsSw9C,USMC18722580,https://open.spotify.com/track/4uvjOKsp7mSjrDhWdkLPBY,NA,G,major,G major
487,0.412,0.826,11,-5.943,1,0.0948,0.0465,0.0567,0.0586,0.407,104.299,7LqimnyeQdA6ObQ3IrGDUA,4,2020-02-05T14:41:29Z,FALSE,NA,kesarleon,1,354760,FALSE,TRUE,https://api.spotify.com/v1/tracks/7LqimnyeQdA6ObQ3IrGDUA,FALSE,Re-Arranged,21,NA,TRUE,5,track,spotify:track:7LqimnyeQdA6ObQ3IrGDUA,compilation,https://api.spotify.com/v1/albums/1RylctYsdF1nIN4Vn916Tc,1RylctYsdF1nIN4Vn916Tc,Greatest Hitz,01/01/2005,day,18,album,spotify:album:1RylctYsdF1nIN4Vn916Tc,https://open.spotify.com/album/1RylctYsdF1nIN4Vn916Tc,USIR19902310,https://open.spotify.com/track/7LqimnyeQdA6ObQ3IrGDUA,NA,B,major,B major
488,0.81,0.508,9,-9.062,1,0.0455,0.44,0,0.111,0.31,88.089,199gJ6b1aihvmEqdQZr0qT,4,2020-02-07T23:31:57Z,FALSE,NA,kesarleon,1,213133,FALSE,FALSE,https://api.spotify.com/v1/tracks/199gJ6b1aihvmEqdQZr0qT,FALSE,Aunque no sea conmigo (feat. Café Tacvba),66,https://p.scdn.co/mp3-preview/85466de9ef47cde8e66e53c7e528c84912d45bf5?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:199gJ6b1aihvmEqdQZr0qT,album,https://api.spotify.com/v1/albums/0ZCip2zkf5EGx7j4QeRRUD,0ZCip2zkf5EGx7j4QeRRUD,Barrio Bravo,19/03/2001,day,13,album,spotify:album:0ZCip2zkf5EGx7j4QeRRUD,https://open.spotify.com/album/0ZCip2zkf5EGx7j4QeRRUD,MXF160001118,https://open.spotify.com/track/199gJ6b1aihvmEqdQZr0qT,NA,A,major,A major
489,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,77Ft1RJngppZlq59B6uP0z,4,2020-02-11T05:39:07Z,FALSE,NA,kesarleon,2,320626,FALSE,TRUE,https://api.spotify.com/v1/tracks/77Ft1RJngppZlq59B6uP0z,FALSE,Lose Yourself,63,NA,TRUE,3,track,spotify:track:77Ft1RJngppZlq59B6uP0z,compilation,https://api.spotify.com/v1/albums/6wdSf72duVewXTqhYU3Z87,6wdSf72duVewXTqhYU3Z87,SHADYXV,24/11/2014,day,27,album,spotify:album:6wdSf72duVewXTqhYU3Z87,https://open.spotify.com/album/6wdSf72duVewXTqhYU3Z87,USIR10211559,https://open.spotify.com/track/77Ft1RJngppZlq59B6uP0z,NA,D,major,D major
490,0.52,0.931,4,-3.051,1,0.0969,0.0018,0.000281,0.115,0.557,166.027,0RbcDELsGTciLeMGsSdJAc,4,2020-02-25T00:55:58Z,FALSE,NA,kesarleon,1,163200,FALSE,FALSE,https://api.spotify.com/v1/tracks/0RbcDELsGTciLeMGsSdJAc,FALSE,Broken Boy,53,https://p.scdn.co/mp3-preview/62f5343bb26de333138464040cf133fb501fd2e5?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:0RbcDELsGTciLeMGsSdJAc,album,https://api.spotify.com/v1/albums/2VuZJsJBPLwg9BeQFQle8G,2VuZJsJBPLwg9BeQFQle8G,Social Cues,19/04/2019,day,13,album,spotify:album:2VuZJsJBPLwg9BeQFQle8G,https://open.spotify.com/album/2VuZJsJBPLwg9BeQFQle8G,USRC11803823,https://open.spotify.com/track/0RbcDELsGTciLeMGsSdJAc,NA,E,major,E major
491,0.692,0.447,1,-10.17,0,0.0831,0.725,0,0.0472,0.678,73.85,18nowS51G3slipQrcRH4bt,4,2020-02-25T01:11:10Z,FALSE,NA,kesarleon,1,299550,FALSE,FALSE,https://api.spotify.com/v1/tracks/18nowS51G3slipQrcRH4bt,FALSE,Discreción,42,https://p.scdn.co/mp3-preview/2bd7466b2ed5edba5c2889cef3a45c495f25e1b7?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:18nowS51G3slipQrcRH4bt,album,https://api.spotify.com/v1/albums/1pmuUGKQdl3yIAIMZucjKu,1pmuUGKQdl3yIAIMZucjKu,Nuevos Aires,22/11/2019,day,10,album,spotify:album:1pmuUGKQdl3yIAIMZucjKu,https://open.spotify.com/album/1pmuUGKQdl3yIAIMZucjKu,USUYG1278595,https://open.spotify.com/track/18nowS51G3slipQrcRH4bt,NA,C#,minor,C# minor
492,0.555,0.537,10,-9.041,0,0.0314,0.731,0.0524,0.287,0.521,79.239,28Zg3EXyibO3UEda2WirSV,4,2020-02-26T04:22:15Z,FALSE,NA,kesarleon,1,276360,FALSE,FALSE,https://api.spotify.com/v1/tracks/28Zg3EXyibO3UEda2WirSV,FALSE,Koop Island Blues,59,https://p.scdn.co/mp3-preview/971b6a35b3e16054aa51e2aef814af4f90d61b8e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:28Zg3EXyibO3UEda2WirSV,album,https://api.spotify.com/v1/albums/3vbvhBzSe3KnqkROlMMQTq,3vbvhBzSe3KnqkROlMMQTq,Koop Islands,03/10/2006,day,9,album,spotify:album:3vbvhBzSe3KnqkROlMMQTq,https://open.spotify.com/album/3vbvhBzSe3KnqkROlMMQTq,SELEI0600604,https://open.spotify.com/track/28Zg3EXyibO3UEda2WirSV,NA,A#,minor,A# minor
493,0.486,0.388,0,-9.326,1,0.126,0.435,0,0.196,0.467,90.471,6gm12xlADJwiBbHIKBXzGW,4,2020-02-29T02:12:56Z,FALSE,NA,kesarleon,1,457591,FALSE,FALSE,https://api.spotify.com/v1/tracks/6gm12xlADJwiBbHIKBXzGW,FALSE,René,70,https://p.scdn.co/mp3-preview/256f84faee997a9615ae975557fa6c4d2f4e5ec3?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:6gm12xlADJwiBbHIKBXzGW,single,https://api.spotify.com/v1/albums/0RYd37TdvWxCBo9u5BNgJ3,0RYd37TdvWxCBo9u5BNgJ3,René,27/02/2020,day,1,album,spotify:album:0RYd37TdvWxCBo9u5BNgJ3,https://open.spotify.com/album/0RYd37TdvWxCBo9u5BNgJ3,USSD12000022,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW,NA,C,major,C major
494,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58E-05,0.191,0.56,180.029,2Po9qEuVnsXFH2D3BLLEUU,4,2020-03-12T14:47:53Z,FALSE,NA,kesarleon,1,246586,FALSE,FALSE,https://api.spotify.com/v1/tracks/2Po9qEuVnsXFH2D3BLLEUU,FALSE,Colors,46,https://p.scdn.co/mp3-preview/6635af9df0e677dc5b63808e83b82e910a39456c?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:2Po9qEuVnsXFH2D3BLLEUU,album,https://api.spotify.com/v1/albums/0VwJFPilOR47xaCXnJzB4u,0VwJFPilOR47xaCXnJzB4u,Black Pumas,21/06/2019,day,10,album,spotify:album:0VwJFPilOR47xaCXnJzB4u,https://open.spotify.com/album/0VwJFPilOR47xaCXnJzB4u,USATO1900023,https://open.spotify.com/track/2Po9qEuVnsXFH2D3BLLEUU,NA,C#,minor,C# minor
495,0.331,0.909,8,-1.089,1,0.0464,0.793,0.71,0.0827,0.666,99.43,3B8e7uR75FrUFRuroBq1VF,4,2020-03-20T12:57:51Z,FALSE,NA,kesarleon,1,90626,FALSE,FALSE,https://api.spotify.com/v1/tracks/3B8e7uR75FrUFRuroBq1VF,FALSE,I Wanna Be a Unabomber,7,https://p.scdn.co/mp3-preview/6c7c47251db12a711a0d7a16d8163f2c9082084b?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,20,track,spotify:track:3B8e7uR75FrUFRuroBq1VF,album,https://api.spotify.com/v1/albums/1PutJuLC3PEka2lLvmXzh7,1PutJuLC3PEka2lLvmXzh7,The Donnas,06/01/2020,day,23,album,spotify:album:1PutJuLC3PEka2lLvmXzh7,https://open.spotify.com/album/1PutJuLC3PEka2lLvmXzh7,usl4r1944032,https://open.spotify.com/track/3B8e7uR75FrUFRuroBq1VF,NA,G#,major,G# major
496,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,10Nmj3JCNoMeBQ87uw5j8k,4,2020-03-20T14:55:43Z,FALSE,NA,kesarleon,1,282160,FALSE,FALSE,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,FALSE,Dani California,76,https://p.scdn.co/mp3-preview/87d4f1047475a73d44731914bca0b883cc1d5876?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,album,https://api.spotify.com/v1/albums/7xl50xr9NDkd3i2kBbzsNZ,7xl50xr9NDkd3i2kBbzsNZ,Stadium Arcadium,09/05/2006,day,29,album,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,https://open.spotify.com/album/7xl50xr9NDkd3i2kBbzsNZ,USWB10600700,https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k,NA,C,major,C major
497,0.479,0.416,4,-11.451,0,0.124,0.457,1.72E-05,0.118,0.514,79.593,1k1Bqnv2R0uJXQN4u6LKYt,4,2020-04-04T05:59:46Z,FALSE,NA,kesarleon,1,125093,FALSE,FALSE,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,FALSE,Ain't No Sunshine,77,https://p.scdn.co/mp3-preview/2f56920743ab7da6d3d6331868dd23bbe72cd063?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,album,https://api.spotify.com/v1/albums/6N8uPmDqbgXD3ztkCCfxoo,6N8uPmDqbgXD3ztkCCfxoo,Just As I Am,01/05/1971,day,12,album,spotify:album:6N8uPmDqbgXD3ztkCCfxoo,https://open.spotify.com/album/6N8uPmDqbgXD3ztkCCfxoo,USSM10000372,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt,NA,E,minor,E minor
498,0.561,0.88,2,-5.023,1,0.0482,0.181,0,0.162,0.811,157.456,4kSxZ6KmOkLGW8dHDo5NdQ,3,2020-04-05T02:58:22Z,FALSE,NA,kesarleon,1,261506,FALSE,FALSE,https://api.spotify.com/v1/tracks/4kSxZ6KmOkLGW8dHDo5NdQ,FALSE,Tres Lunares,39,https://p.scdn.co/mp3-preview/e1388bd077da4c5509e9d08e869b085dd1d72861?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:4kSxZ6KmOkLGW8dHDo5NdQ,single,https://api.spotify.com/v1/albums/0h8LKZDut0SLW7RsuaMOLP,0h8LKZDut0SLW7RsuaMOLP,Tres Lunares,07/02/2020,day,1,album,spotify:album:0h8LKZDut0SLW7RsuaMOLP,https://open.spotify.com/album/0h8LKZDut0SLW7RsuaMOLP,US7VG2030906,https://open.spotify.com/track/4kSxZ6KmOkLGW8dHDo5NdQ,NA,D,major,D major
499,0.714,0.724,2,-8.106,0,0.0521,0.378,3.28E-05,0.13,0.962,154.425,0WQ3l6AqrCJLDpxjhDHbFh,4,2020-05-29T01:08:40Z,FALSE,NA,kesarleon,1,362066,FALSE,FALSE,https://api.spotify.com/v1/tracks/0WQ3l6AqrCJLDpxjhDHbFh,FALSE,Talullah,49,https://p.scdn.co/mp3-preview/7c987d4a1819210c582ac3b558712a163d290753?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:0WQ3l6AqrCJLDpxjhDHbFh,album,https://api.spotify.com/v1/albums/0NDOtCzyOSoSXwENIWFvMW,0NDOtCzyOSoSXwENIWFvMW,Dynamite,15/06/2005,day,12,album,spotify:album:0NDOtCzyOSoSXwENIWFvMW,https://open.spotify.com/album/0NDOtCzyOSoSXwENIWFvMW,GBBBN0500207,https://open.spotify.com/track/0WQ3l6AqrCJLDpxjhDHbFh,NA,D,minor,D minor
500,0.496,0.471,4,-5.77,1,0.0328,0.307,4.64E-05,0.207,0.28,139.761,3Opz537W1MCVHShk0CgJHA,4,2020-06-11T01:40:26Z,FALSE,NA,kesarleon,2,303200,FALSE,FALSE,https://api.spotify.com/v1/tracks/3Opz537W1MCVHShk0CgJHA,FALSE,Yellow Ledbetter,41,https://p.scdn.co/mp3-preview/9bcf35a1d84c4d1ab3ee6680eb228e06b1fee558?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,17,track,spotify:track:3Opz537W1MCVHShk0CgJHA,compilation,https://api.spotify.com/v1/albums/1G1R5dY01DSyti3NaWnOp3,1G1R5dY01DSyti3NaWnOp3,rearviewmirror (greatest hits 1991-2003),16/11/2004,day,33,album,spotify:album:1G1R5dY01DSyti3NaWnOp3,https://open.spotify.com/album/1G1R5dY01DSyti3NaWnOp3,USSM19200006,https://open.spotify.com/track/3Opz537W1MCVHShk0CgJHA,NA,E,major,E major
501,0.551,0.954,4,-4.607,1,0.0668,0.00208,0.0138,0.134,0.737,164.087,1VtBjpwh6xdRPDy20Uln3W,4,2020-06-11T02:03:35Z,FALSE,NA,kesarleon,1,209040,FALSE,FALSE,https://api.spotify.com/v1/tracks/1VtBjpwh6xdRPDy20Uln3W,FALSE,Siento Que...,56,https://p.scdn.co/mp3-preview/56f1d06a7a18234fa06cfa6e6433b91503384b16?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:1VtBjpwh6xdRPDy20Uln3W,album,https://api.spotify.com/v1/albums/5zU7tsXAkoLAdc1Un5j96c,5zU7tsXAkoLAdc1Un5j96c,Restaurant,30/06/1999,day,14,album,spotify:album:5zU7tsXAkoLAdc1Un5j96c,https://open.spotify.com/album/5zU7tsXAkoLAdc1Un5j96c,MXF019900418,https://open.spotify.com/track/1VtBjpwh6xdRPDy20Uln3W,NA,E,major,E major
502,0.473,0.552,2,-6.621,1,0.0302,0.252,9.12E-05,0.288,0.276,79.486,3jmbIhguc5uxiOdZ7ak8H3,4,2020-06-14T02:27:42Z,FALSE,NA,kesarleon,1,338960,FALSE,FALSE,https://api.spotify.com/v1/tracks/3jmbIhguc5uxiOdZ7ak8H3,FALSE,Corner of the Earth,52,https://p.scdn.co/mp3-preview/090f1963f65771e5e36b450724aef4f83517dab0?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,4,track,spotify:track:3jmbIhguc5uxiOdZ7ak8H3,album,https://api.spotify.com/v1/albums/6cLYs4e403jQk6PJ8PG9rs,6cLYs4e403jQk6PJ8PG9rs,A funk odyssey,11/09/2001,day,11,album,spotify:album:6cLYs4e403jQk6PJ8PG9rs,https://open.spotify.com/album/6cLYs4e403jQk6PJ8PG9rs,GBBBN0102188,https://open.spotify.com/track/3jmbIhguc5uxiOdZ7ak8H3,NA,D,major,D major
503,0.49,0.694,4,-7.77,0,0.0463,0.0645,6.55E-05,0.106,0.292,200.064,0ZgdSrYPoLpRIauWI0UFhZ,4,2020-06-14T23:01:14Z,FALSE,NA,kesarleon,1,212226,FALSE,FALSE,https://api.spotify.com/v1/tracks/0ZgdSrYPoLpRIauWI0UFhZ,FALSE,Grita,57,https://p.scdn.co/mp3-preview/b1f0203f8051d73efa65bfc2687ee0bf59be9806?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,5,track,spotify:track:0ZgdSrYPoLpRIauWI0UFhZ,album,https://api.spotify.com/v1/albums/52SGUmWz4rcauYwTKIJzBp,52SGUmWz4rcauYwTKIJzBp,La Flaca - Edición 10º Aniversario,23/06/2006,day,11,album,spotify:album:52SGUmWz4rcauYwTKIJzBp,https://open.spotify.com/album/52SGUmWz4rcauYwTKIJzBp,ES5039600005,https://open.spotify.com/track/0ZgdSrYPoLpRIauWI0UFhZ,NA,E,minor,E minor
504,0.545,0.902,9,-7.274,1,0.0573,0.116,0.572,0.0709,0.652,142.062,2pkzHv4KUdJg3fFrCYtbQg,4,2020-06-16T05:04:43Z,FALSE,NA,kesarleon,1,187000,FALSE,FALSE,https://api.spotify.com/v1/tracks/2pkzHv4KUdJg3fFrCYtbQg,FALSE,Goo Goo Muck,35,NA,TRUE,11,track,spotify:track:2pkzHv4KUdJg3fFrCYtbQg,album,https://api.spotify.com/v1/albums/1n1znRLH7iRtkhjbrCs0wi,1n1znRLH7iRtkhjbrCs0wi,Off The Bone,1983,year,17,album,spotify:album:1n1znRLH7iRtkhjbrCs0wi,https://open.spotify.com/album/1n1znRLH7iRtkhjbrCs0wi,USIR38100013,https://open.spotify.com/track/2pkzHv4KUdJg3fFrCYtbQg,NA,A,major,A major
505,0.703,0.705,1,-6.676,0,0.34,0.135,1.97E-06,0.0611,0.601,138.227,4CPszpSnlbgnQLIQYyzIR2,4,2020-06-20T00:43:41Z,FALSE,NA,kesarleon,1,287321,FALSE,FALSE,https://api.spotify.com/v1/tracks/4CPszpSnlbgnQLIQYyzIR2,FALSE,I Can't Breathe,61,https://p.scdn.co/mp3-preview/98a535946f33b5f3a577fbf771f0b939e5be26c7?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:4CPszpSnlbgnQLIQYyzIR2,single,https://api.spotify.com/v1/albums/2izdMqMVUz0VSg2jTZIdU5,2izdMqMVUz0VSg2jTZIdU5,I Can't Breathe,19/06/2020,day,1,album,spotify:album:2izdMqMVUz0VSg2jTZIdU5,https://open.spotify.com/album/2izdMqMVUz0VSg2jTZIdU5,USRC12002085,https://open.spotify.com/track/4CPszpSnlbgnQLIQYyzIR2,NA,C#,minor,C# minor
506,0.604,0.734,6,-3.631,0,0.0392,0.0266,0.00108,0.111,0.423,138.077,2S33FcavZ3N754KtmFjNLu,4,2020-07-07T00:19:25Z,FALSE,NA,kesarleon,1,183334,FALSE,FALSE,https://api.spotify.com/v1/tracks/2S33FcavZ3N754KtmFjNLu,FALSE,Homesick,14,https://p.scdn.co/mp3-preview/0f05950b4aa474db9d253b222ee6dc8ab81b936f?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:2S33FcavZ3N754KtmFjNLu,album,https://api.spotify.com/v1/albums/6cCcQaQv6sOlfLqzL5p0lG,6cCcQaQv6sOlfLqzL5p0lG,So When You Gonna...,03/07/2020,day,11,album,spotify:album:6cCcQaQv6sOlfLqzL5p0lG,https://open.spotify.com/album/6cCcQaQv6sOlfLqzL5p0lG,GBJET2000004,https://open.spotify.com/track/2S33FcavZ3N754KtmFjNLu,NA,F#,minor,F# minor
