X,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Gustan
72,0.261,https://api.spotify.com/v1/audio-analysis/1QC0jgKea6vHgdMSpXNgHa,0.712,239873,0.666,1QC0jgKea6vHgdMSpXNgHa,0,0,0.255,-7.662,1,0.0568,131.932,4,https://api.spotify.com/v1/tracks/1QC0jgKea6vHgdMSpXNgHa,audio_features,spotify:track:1QC0jgKea6vHgdMSpXNgHa,0.458,0
73,0.0288,https://api.spotify.com/v1/audio-analysis/6Wbfr8YF79RQdpeGhWJ4oP,0.47,246973,0.782,6Wbfr8YF79RQdpeGhWJ4oP,1.24E-06,4,0.0742,-4.18,0,0.057,128.055,4,https://api.spotify.com/v1/tracks/6Wbfr8YF79RQdpeGhWJ4oP,audio_features,spotify:track:6Wbfr8YF79RQdpeGhWJ4oP,0.339,0
74,0.334,https://api.spotify.com/v1/audio-analysis/5QZCAkecdoucZ1OOAtLe2g,0.317,155120,0.491,5QZCAkecdoucZ1OOAtLe2g,0.849,7,0.344,-11.869,1,0.037,175.143,3,https://api.spotify.com/v1/tracks/5QZCAkecdoucZ1OOAtLe2g,audio_features,spotify:track:5QZCAkecdoucZ1OOAtLe2g,0.743,0
75,0.225,https://api.spotify.com/v1/audio-analysis/6lFRvyWZMVMQTPtVdcPt6f,0.606,213786,0.708,6lFRvyWZMVMQTPtVdcPt6f,2.02E-06,7,0.127,-5.201,0,0.0296,118.974,4,https://api.spotify.com/v1/tracks/6lFRvyWZMVMQTPtVdcPt6f,audio_features,spotify:track:6lFRvyWZMVMQTPtVdcPt6f,0.969,0
76,0.198,https://api.spotify.com/v1/audio-analysis/1BUyLVIJtMFeAykLe91RD3,0.757,225039,0.796,1BUyLVIJtMFeAykLe91RD3,0,2,0.17,-5.275,1,0.0441,95.983,4,https://api.spotify.com/v1/tracks/1BUyLVIJtMFeAykLe91RD3,audio_features,spotify:track:1BUyLVIJtMFeAykLe91RD3,0.836,1
77,0.904,https://api.spotify.com/v1/audio-analysis/3GWlH3YPyrVEKG3OVBagBW,0.599,227788,0.269,3GWlH3YPyrVEKG3OVBagBW,0,7,0.22,-11.998,1,0.0822,146.114,4,https://api.spotify.com/v1/tracks/3GWlH3YPyrVEKG3OVBagBW,audio_features,spotify:track:3GWlH3YPyrVEKG3OVBagBW,0.775,0
78,0.257,https://api.spotify.com/v1/audio-analysis/1ISamB2lPDAeKb4Js2hLgq,0.35,219198,0.628,1ISamB2lPDAeKb4Js2hLgq,0,9,0.122,-6.004,1,0.104,184.801,3,https://api.spotify.com/v1/tracks/1ISamB2lPDAeKb4Js2hLgq,audio_features,spotify:track:1ISamB2lPDAeKb4Js2hLgq,0.552,0
79,0.0177,https://api.spotify.com/v1/audio-analysis/5KBuO8ULmaVaFENan9MeSd,0.763,210013,0.876,5KBuO8ULmaVaFENan9MeSd,7.60E-05,9,0.0279,-4.452,1,0.0498,119.933,4,https://api.spotify.com/v1/tracks/5KBuO8ULmaVaFENan9MeSd,audio_features,spotify:track:5KBuO8ULmaVaFENan9MeSd,0.946,1
80,0.333,https://api.spotify.com/v1/audio-analysis/5lIUhHWFlvyjc18GNmig3r,0.306,167653,0.352,5lIUhHWFlvyjc18GNmig3r,0,9,0.0638,-7.908,1,0.0348,189.035,4,https://api.spotify.com/v1/tracks/5lIUhHWFlvyjc18GNmig3r,audio_features,spotify:track:5lIUhHWFlvyjc18GNmig3r,0.497,0
81,0.259,https://api.spotify.com/v1/audio-analysis/0nApFXPoSanA4n7j563Ind,0.577,228867,0.931,0nApFXPoSanA4n7j563Ind,0,9,0.0691,-3.103,1,0.102,179.939,4,https://api.spotify.com/v1/tracks/0nApFXPoSanA4n7j563Ind,audio_features,spotify:track:0nApFXPoSanA4n7j563Ind,0.762,0
82,0.796,https://api.spotify.com/v1/audio-analysis/4wuqVC8o9JtOrSLkAMV8lm,0.502,288235,0.401,4wuqVC8o9JtOrSLkAMV8lm,0,4,0.121,-6.823,1,0.0285,160.298,3,https://api.spotify.com/v1/tracks/4wuqVC8o9JtOrSLkAMV8lm,audio_features,spotify:track:4wuqVC8o9JtOrSLkAMV8lm,0.214,0
83,0.715,https://api.spotify.com/v1/audio-analysis/1Wzt0dNLjAqN3OzGwWeGH5,0.767,438027,0.902,1Wzt0dNLjAqN3OzGwWeGH5,0.00191,0,0.0791,-5.977,0,0.0495,92.002,4,https://api.spotify.com/v1/tracks/1Wzt0dNLjAqN3OzGwWeGH5,audio_features,spotify:track:1Wzt0dNLjAqN3OzGwWeGH5,0.777,1
84,0.136,https://api.spotify.com/v1/audio-analysis/4XA5iAk3iHzRHDuKQdqTX4,0.636,194062,0.665,4XA5iAk3iHzRHDuKQdqTX4,0,10,0.326,-6.263,1,0.0299,127.973,4,https://api.spotify.com/v1/tracks/4XA5iAk3iHzRHDuKQdqTX4,audio_features,spotify:track:4XA5iAk3iHzRHDuKQdqTX4,0.364,0
85,0.00415,https://api.spotify.com/v1/audio-analysis/3sCArErjYD4mjbycnNO49O,0.565,228547,0.806,3sCArErjYD4mjbycnNO49O,9.40E-06,2,0.145,-5.096,1,0.0309,146.008,4,https://api.spotify.com/v1/tracks/3sCArErjYD4mjbycnNO49O,audio_features,spotify:track:3sCArErjYD4mjbycnNO49O,0.591,0
86,0.325,https://api.spotify.com/v1/audio-analysis/2wBhRmkGC098tLGo2dhWo2,0.517,239996,0.428,2wBhRmkGC098tLGo2dhWo2,0.000175,1,0.124,-8.261,1,0.0267,76.773,4,https://api.spotify.com/v1/tracks/2wBhRmkGC098tLGo2dhWo2,audio_features,spotify:track:2wBhRmkGC098tLGo2dhWo2,0.27,1
87,0.0784,https://api.spotify.com/v1/audio-analysis/325ZxZKzCz5AY1C855FaIE,0.711,217274,0.846,325ZxZKzCz5AY1C855FaIE,0.00525,8,0.148,-5.636,0,0.0435,100.026,4,https://api.spotify.com/v1/tracks/325ZxZKzCz5AY1C855FaIE,audio_features,spotify:track:325ZxZKzCz5AY1C855FaIE,0.495,0
88,0.559,https://api.spotify.com/v1/audio-analysis/2kP6fOqdSQ5CYqVH5z5844,0.727,209960,0.685,2kP6fOqdSQ5CYqVH5z5844,0,7,0.384,-6.748,1,0.0594,119.945,4,https://api.spotify.com/v1/tracks/2kP6fOqdSQ5CYqVH5z5844,audio_features,spotify:track:2kP6fOqdSQ5CYqVH5z5844,0.819,0
89,0.568,https://api.spotify.com/v1/audio-analysis/0ZNTOCdcGMGEZJTj7MDHnD,0.853,240260,0.411,0ZNTOCdcGMGEZJTj7MDHnD,0,11,0.121,-11.743,1,0.0666,118.001,4,https://api.spotify.com/v1/tracks/0ZNTOCdcGMGEZJTj7MDHnD,audio_features,spotify:track:0ZNTOCdcGMGEZJTj7MDHnD,0.799,0
90,0.593,https://api.spotify.com/v1/audio-analysis/1xUUwulH27eH1TPa1faebX,0.565,271000,0.799,1xUUwulH27eH1TPa1faebX,0.000137,2,0.929,-1.548,1,0.0365,108.113,4,https://api.spotify.com/v1/tracks/1xUUwulH27eH1TPa1faebX,audio_features,spotify:track:1xUUwulH27eH1TPa1faebX,0.462,0
91,0.546,https://api.spotify.com/v1/audio-analysis/06ehDc8M2rZH4S0FFPUhxQ,0.554,262702,0.512,06ehDc8M2rZH4S0FFPUhxQ,1.57E-06,4,0.0962,-7.33,1,0.0254,138.978,4,https://api.spotify.com/v1/tracks/06ehDc8M2rZH4S0FFPUhxQ,audio_features,spotify:track:06ehDc8M2rZH4S0FFPUhxQ,0.42,1
92,0.546,https://api.spotify.com/v1/audio-analysis/2VSGzQqy9nqJefcYGJNWst,0.68,280147,0.756,2VSGzQqy9nqJefcYGJNWst,0,10,0.137,-5.718,1,0.0605,144.001,4,https://api.spotify.com/v1/tracks/2VSGzQqy9nqJefcYGJNWst,audio_features,spotify:track:2VSGzQqy9nqJefcYGJNWst,0.574,1
93,0.0272,https://api.spotify.com/v1/audio-analysis/3FyqYODt6oFxjmFiZs9Jlz,0.542,276213,0.895,3FyqYODt6oFxjmFiZs9Jlz,0,0,0.111,-3.635,0,0.0337,161.999,4,https://api.spotify.com/v1/tracks/3FyqYODt6oFxjmFiZs9Jlz,audio_features,spotify:track:3FyqYODt6oFxjmFiZs9Jlz,0.658,1
94,0.0427,https://api.spotify.com/v1/audio-analysis/0R75OBkGbSC6NNvPZ4u9dJ,0.845,182598,0.642,0R75OBkGbSC6NNvPZ4u9dJ,0,1,0.0851,-6.604,0,0.0498,105.023,4,https://api.spotify.com/v1/tracks/0R75OBkGbSC6NNvPZ4u9dJ,audio_features,spotify:track:0R75OBkGbSC6NNvPZ4u9dJ,0.864,1
95,0.878,https://api.spotify.com/v1/audio-analysis/4piQxVN88KORJqXnkwPjnm,0.347,524093,0.346,4piQxVN88KORJqXnkwPjnm,0.86,7,0.659,-15.134,1,0.0683,94.53,4,https://api.spotify.com/v1/tracks/4piQxVN88KORJqXnkwPjnm,audio_features,spotify:track:4piQxVN88KORJqXnkwPjnm,0.403,1
96,0.184,https://api.spotify.com/v1/audio-analysis/5ISLdGOa7upVR3pN6DzVxJ,0.698,284693,0.858,5ISLdGOa7upVR3pN6DzVxJ,1.28E-05,8,0.948,-5.603,1,0.0294,109.993,4,https://api.spotify.com/v1/tracks/5ISLdGOa7upVR3pN6DzVxJ,audio_features,spotify:track:5ISLdGOa7upVR3pN6DzVxJ,0.517,0
97,0.69,https://api.spotify.com/v1/audio-analysis/7pEVLSlWDDTnTUOVdwPXrn,0.649,263387,0.242,7pEVLSlWDDTnTUOVdwPXrn,0.000211,1,0.266,-11.041,1,0.0466,126.046,4,https://api.spotify.com/v1/tracks/7pEVLSlWDDTnTUOVdwPXrn,audio_features,spotify:track:7pEVLSlWDDTnTUOVdwPXrn,0.252,1
98,0.337,https://api.spotify.com/v1/audio-analysis/0GXGsFQeB1x5H21xjTF2j5,0.647,203907,0.646,0GXGsFQeB1x5H21xjTF2j5,0,4,0.0837,-5.956,0,0.102,90.294,4,https://api.spotify.com/v1/tracks/0GXGsFQeB1x5H21xjTF2j5,audio_features,spotify:track:0GXGsFQeB1x5H21xjTF2j5,0.69,0
0,0.635,https://api.spotify.com/v1/audio-analysis/1Sl4wDbaPis9uIbDWd7DEe,0.62,202658,0.658,1Sl4wDbaPis9uIbDWd7DEe,4.46E-06,10,0.196,-5.976,1,0.04,138.132,4,https://api.spotify.com/v1/tracks/1Sl4wDbaPis9uIbDWd7DEe,audio_features,spotify:track:1Sl4wDbaPis9uIbDWd7DEe,0.616,0
1,0.563,https://api.spotify.com/v1/audio-analysis/210f6k9YxkeQt3ZThb2wxV,0.696,271813,0.968,210f6k9YxkeQt3ZThb2wxV,2.20E-05,0,0.985,-4.122,0,0.0631,131.1,4,https://api.spotify.com/v1/tracks/210f6k9YxkeQt3ZThb2wxV,audio_features,spotify:track:210f6k9YxkeQt3ZThb2wxV,0.711,0
2,0.00168,https://api.spotify.com/v1/audio-analysis/2FSYfKAApea3U42phhBOIc,0.634,349507,0.84,2FSYfKAApea3U42phhBOIc,0.0237,6,0.207,-5.933,1,0.0351,97.998,4,https://api.spotify.com/v1/tracks/2FSYfKAApea3U42phhBOIc,audio_features,spotify:track:2FSYfKAApea3U42phhBOIc,0.393,1
3,0.679,https://api.spotify.com/v1/audio-analysis/71t9GoojGIMZLySI6imKFY,0.538,229406,0.508,71t9GoojGIMZLySI6imKFY,0.00272,2,0.126,-8.963,1,0.038,171.98,4,https://api.spotify.com/v1/tracks/71t9GoojGIMZLySI6imKFY,audio_features,spotify:track:71t9GoojGIMZLySI6imKFY,0.294,1
4,0.443,https://api.spotify.com/v1/audio-analysis/4910k16mQrBB1YHwDU4XHJ,0.61,271013,0.87,4910k16mQrBB1YHwDU4XHJ,2.99E-06,9,0.9,-3.707,0,0.0376,128.065,4,https://api.spotify.com/v1/tracks/4910k16mQrBB1YHwDU4XHJ,audio_features,spotify:track:4910k16mQrBB1YHwDU4XHJ,0.387,0
5,0.81,https://api.spotify.com/v1/audio-analysis/4apFpX2KopOth3qfbemfjV,0.562,183406,0.376,4apFpX2KopOth3qfbemfjV,0,4,0.361,-12.623,0,0.0465,97.091,4,https://api.spotify.com/v1/tracks/4apFpX2KopOth3qfbemfjV,audio_features,spotify:track:4apFpX2KopOth3qfbemfjV,0.443,0
6,0.000163,https://api.spotify.com/v1/audio-analysis/1H608SGAEzvAZvCbZmUZjp,0.775,287280,0.72,1H608SGAEzvAZvCbZmUZjp,0.0008,7,0.105,-6.73,1,0.0405,139.977,4,https://api.spotify.com/v1/tracks/1H608SGAEzvAZvCbZmUZjp,audio_features,spotify:track:1H608SGAEzvAZvCbZmUZjp,0.972,0
7,0.0361,https://api.spotify.com/v1/audio-analysis/3RDMd9JiKdVik8zjGhZ0wJ,0.67,225813,0.858,3RDMd9JiKdVik8zjGhZ0wJ,0.000108,2,0.0783,-8.491,1,0.0261,139.478,4,https://api.spotify.com/v1/tracks/3RDMd9JiKdVik8zjGhZ0wJ,audio_features,spotify:track:3RDMd9JiKdVik8zjGhZ0wJ,0.971,0
8,0.0725,https://api.spotify.com/v1/audio-analysis/5adfBwmDmf0NUvTqFYQsac,0.643,268853,0.835,5adfBwmDmf0NUvTqFYQsac,0,0,0.536,-7.713,1,0.033,125.049,4,https://api.spotify.com/v1/tracks/5adfBwmDmf0NUvTqFYQsac,audio_features,spotify:track:5adfBwmDmf0NUvTqFYQsac,0.627,0
9,0.0789,https://api.spotify.com/v1/audio-analysis/0mIBr5Hvy96H5LaRnSi1iS,0.784,142800,0.666,0mIBr5Hvy96H5LaRnSi1iS,0,0,0.307,-6.211,1,0.0401,123.967,4,https://api.spotify.com/v1/tracks/0mIBr5Hvy96H5LaRnSi1iS,audio_features,spotify:track:0mIBr5Hvy96H5LaRnSi1iS,0.767,0
10,0.209,https://api.spotify.com/v1/audio-analysis/1o4NhRBP3RSnK73rxfW4tU,0.506,212987,0.674,1o4NhRBP3RSnK73rxfW4tU,0,3,0.105,-4.546,1,0.0281,139.967,4,https://api.spotify.com/v1/tracks/1o4NhRBP3RSnK73rxfW4tU,audio_features,spotify:track:1o4NhRBP3RSnK73rxfW4tU,0.313,1
11,0.254,https://api.spotify.com/v1/audio-analysis/05W7sXbjnSnwRiPbzHQMMD,0.488,190253,0.692,05W7sXbjnSnwRiPbzHQMMD,0,7,0.104,-5.718,0,0.0665,169.745,4,https://api.spotify.com/v1/tracks/05W7sXbjnSnwRiPbzHQMMD,audio_features,spotify:track:05W7sXbjnSnwRiPbzHQMMD,0.731,0
12,0.00688,https://api.spotify.com/v1/audio-analysis/2LGgcycTOrbMQ43pEJy8Xh,0.277,241387,0.665,2LGgcycTOrbMQ43pEJy8Xh,1.12E-06,4,0.186,-6.878,1,0.0464,178.236,4,https://api.spotify.com/v1/tracks/2LGgcycTOrbMQ43pEJy8Xh,audio_features,spotify:track:2LGgcycTOrbMQ43pEJy8Xh,0.552,0
13,0.0917,https://api.spotify.com/v1/audio-analysis/78xef1oACVYC5SPFxsiAUx,0.64,199483,0.893,78xef1oACVYC5SPFxsiAUx,0.0011,2,0.252,-5.185,1,0.0396,125.978,4,https://api.spotify.com/v1/tracks/78xef1oACVYC5SPFxsiAUx,audio_features,spotify:track:78xef1oACVYC5SPFxsiAUx,0.531,0
14,0.717,https://api.spotify.com/v1/audio-analysis/4kT0qz6McT2YaXQ1HtvAEj,0.322,175133,0.479,4kT0qz6McT2YaXQ1HtvAEj,0,10,0.0822,-5.959,1,0.0334,91.381,3,https://api.spotify.com/v1/tracks/4kT0qz6McT2YaXQ1HtvAEj,audio_features,spotify:track:4kT0qz6McT2YaXQ1HtvAEj,0.649,0
15,0.247,https://api.spotify.com/v1/audio-analysis/7boR3R746ICzO0ckKfAxYZ,0.705,242907,0.765,7boR3R746ICzO0ckKfAxYZ,0,2,0.0424,-4.068,0,0.0289,94.033,4,https://api.spotify.com/v1/tracks/7boR3R746ICzO0ckKfAxYZ,audio_features,spotify:track:7boR3R746ICzO0ckKfAxYZ,0.844,1
16,0.0627,https://api.spotify.com/v1/audio-analysis/3fFv4Pu8lFIigQiI0FFa15,0.807,245200,0.573,3fFv4Pu8lFIigQiI0FFa15,0.00201,10,0.0675,-8.671,1,0.0359,103.955,4,https://api.spotify.com/v1/tracks/3fFv4Pu8lFIigQiI0FFa15,audio_features,spotify:track:3fFv4Pu8lFIigQiI0FFa15,0.961,0
17,0.365,https://api.spotify.com/v1/audio-analysis/2TP2135ZsHbF0h5zDGEsbc,0.668,194397,0.53,2TP2135ZsHbF0h5zDGEsbc,0,7,0.0927,-6.239,1,0.139,143.344,4,https://api.spotify.com/v1/tracks/2TP2135ZsHbF0h5zDGEsbc,audio_features,spotify:track:2TP2135ZsHbF0h5zDGEsbc,0.921,1
18,0.976,https://api.spotify.com/v1/audio-analysis/0Lf8nMoXYOlXjtfeoRo1lL,0.565,241573,0.0737,0Lf8nMoXYOlXjtfeoRo1lL,0.000124,8,0.119,-17.288,1,0.0413,90.204,4,https://api.spotify.com/v1/tracks/0Lf8nMoXYOlXjtfeoRo1lL,audio_features,spotify:track:0Lf8nMoXYOlXjtfeoRo1lL,0.282,1
19,0.91,https://api.spotify.com/v1/audio-analysis/6eb0WyMdOIgvalKmnQm3BD,0.522,302120,0.451,6eb0WyMdOIgvalKmnQm3BD,4.73E-06,9,0.778,-8.431,1,0.0424,146.664,4,https://api.spotify.com/v1/tracks/6eb0WyMdOIgvalKmnQm3BD,audio_features,spotify:track:6eb0WyMdOIgvalKmnQm3BD,0.226,1
